price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovation,lat,long,sqft_living15,sqft_lot15,bathrooms,year_of_sale,house_age,bed_bath_ratio,lot_utilization,log_sqft_lot,log_sqft_lot15,log_price,log_sqft_basement,log_bed_bath_ratio,log_sqft_above,log_sqft_living,log_lot_utilization,log_sqft_living15
583500,4,2860,48351,1,0,0,3,8,1710,1150,1978,0,47.7605,-122.085,2460,43560,1.75,2015,37,2.2857142857,0.0591507932,10.786262865,10.681917534,13.276799731,7.0483864087,0.8266785732,7.4442486495,7.9585769038,-2.827665279,7.8079166289
840000,4,2480,11010,1,0,0,4,9,1630,850,1966,0,47.5378,-122.219,2770,10744,1.75,2014,48,2.2857142857,0.2252497729,9.3066500521,9.2821958091,13.641157171,6.7464121286,0.8266785732,7.3963352938,7.8160138392,-1.490545391,7.9266025992
375000,3,1260,7560,2,0,0,5,6,1260,0,1943,0,47.7225,-122.351,1260,7595,2,2015,72,1.5,0.1666666667,8.9307587356,8.9353770719,12.834681305,0,0.4054651081,7.1388669999,7.1388669999,-1.791759469,7.1388669999
744000,3,2020,7512,2,0,0,4,8,2020,0,1981,0,47.6927,-122.206,2410,8500,2.5,2014,33,1.2,0.2689030884,8.9243901324,9.0479390826,13.519796314,0,0.1823215568,7.6108527904,7.6108527904,-1.31340423,7.7873820265
452000,3,2300,5090,2,0,0,3,8,1700,600,2007,0,47.545,-122.36,1530,9100,2.75,2014,7,1.0909090909,0.4518664047,8.5352295539,9.1161395766,13.021437459,6.3985949345,0.087011377,7.43838353,7.7406644019,-0.794368708,7.3330230144
250000,3,1300,8284,1,0,0,3,7,1300,0,1968,0,47.3327,-122.306,1360,7848,1,2015,47,3,0.1569290198,9.0222019299,8.9681414141,12.429216197,0,1.0986122887,7.1701195434,7.1701195434,-1.851961679,7.2152399787
458950,2,1530,4370,1,0,0,3,7,1130,400,1946,0,47.6888,-122.308,1580,4275,1,2014,68,2,0.3501144165,8.3827470949,8.3607732721,13.036696551,5.9939614273,0.6931471806,7.0299729117,7.3330230144,-1.049495274,7.365180126
399000,2,790,4000,1,0,0,3,6,790,0,1948,0,47.6844,-122.289,990,5000,1,2014,66,2,0.1975,8.2942996089,8.5173931714,12.896716696,0,0.6931471806,6.6720329455,6.6720329455,-1.622016695,6.8977049431
275400,2,890,8180,1,0,0,3,7,890,0,1947,0,47.737,-122.3,1130,8180,1,2014,67,2,0.108801956,9.0095696715,9.0095696715,12.525979865,0,0.6931471806,6.7912214627,6.7912214627,-2.218225967,7.0299729117
675000,4,2420,18470,1,0,0,3,8,920,1500,1968,0,47.6001,-122.176,2690,13800,2.5,2015,47,1.6,0.131023281,9.8239572136,9.5324963323,13.42246797,7.3138868316,0.4700036292,6.82437367,7.7915228192,-2.032380254,7.8972964726
459000,2,1240,1249,3,0,0,3,8,1240,0,2006,0,47.6718,-122.386,1240,2500,2.5,2014,8,0.8,0.9927942354,7.1308988303,7.8244459309,13.036805489,0,-0.223143551,7.1228666586,7.1228666586,-0.007231852,7.1228666586
680000,3,1780,5720,1,0,0,5,7,980,800,1925,0,47.6794,-122.351,1620,5050,2,2014,89,1.5,0.3111888112,8.6518988943,8.5273415225,13.429848077,6.6858609471,0.4054651081,6.8875525717,7.4843686433,-1.167355441,7.3901814282
1680000,6,4910,6600,2.5,0,0,5,10,3580,1330,1910,0,47.6458,-122.32,3280,5500,2.25,2014,104,2.6666666667,0.7439393939,8.7949764317,8.6126851729,14.334304351,7.1936858184,0.980829253,8.1831180794,8.4990292208,-0.295795707,8.0955987014
270000,3,1230,7500,1,0,0,3,7,1230,0,1962,0,47.4202,-122.331,1260,7800,1.5,2014,52,2,0.164,8.922791624,8.9620072096,12.506177238,0,0.6931471806,7.1147694484,7.1147694484,-1.807888851,7.1388669999
314000,4,1870,8449,2,0,0,3,8,1870,0,1992,0,47.4435,-122.274,2160,8113,2.5,2014,22,1.6,0.2213279678,9.0419217204,9.0013462438,12.657148265,0,0.4700036292,7.5336937098,7.5336937098,-1.50810966,7.6778635007
710000,4,2700,7625,1,0,0,4,8,1450,1250,1937,0,47.6838,-122.323,1760,3300,1.75,2014,77,2.2857142857,0.3540983607,8.9393187404,8.1019807319,13.473020249,7.1316985105,0.8266785732,7.2793188354,7.901007052,-1.038180549,7.473069088
249000,3,1400,5648,1.5,0,0,5,6,1400,0,1917,0,47.5133,-122.196,2320,9420,1.75,2015,98,1.7142857143,0.2478753541,8.6392338173,9.150696519,12.425208175,0,0.5389965007,7.2442275156,7.2442275156,-1.394829264,7.7493224647
410000,3,3040,6054,2,0,0,3,9,3040,0,2005,0,47.3508,-122.163,2650,6054,2.5,2014,9,1.2,0.5021473406,8.708639656,8.708639656,12.923912439,0,0.1823215568,8.0196127944,8.0196127944,-0.688861695,7.882314919
648475,4,2250,5700,1,0,0,3,8,1200,1050,1951,0,47.6406,-122.344,1720,3850,2.75,2014,63,1.4545454545,0.3947368421,8.648396877,8.2560881338,13.382378731,6.9574973709,0.3746934494,7.0900768358,7.7186854952,-0.929535959,7.4500795698
266000,4,1995,7102,2,0,0,4,8,1995,0,1981,0,47.2986,-122.37,1880,7950,2.25,2014,33,1.7777777778,0.2809067868,8.868272509,8.9810529859,12.491251588,0,0.5753641449,7.5983993293,7.5983993293,-1.269732384,7.5390270558
332500,3,1600,7995,1,0,0,3,7,1600,0,1950,1,47.5177,-122.257,2440,6900,2,2015,65,1.5,0.2001250782,8.9866966956,8.8394216076,12.714395139,0,0.4054651081,7.3777589082,7.3777589082,-1.608812717,7.7997533183
1440000,4,2410,6000,1.5,0,0,3,8,2410,0,1911,0,47.6369,-122.355,1280,4000,1.75,2014,103,2.2857142857,0.4016666667,8.699681401,8.2942996089,14.180153672,0,0.8266785732,7.7873820265,7.7873820265,-0.912132722,7.1546153569
775000,4,3890,34513,2,0,0,3,10,3890,0,1996,0,47.7749,-122.048,3600,28435,2.5,2014,18,1.6,0.1127111523,10.449120318,10.255411227,13.560618308,0,0.4700036292,8.2661644366,8.2661644366,-2.182926907,8.1886891244
1080000,4,2580,8100,2,0,1,4,8,1780,800,1964,0,47.5387,-122.215,2840,10006,2.75,2014,50,1.4545454545,0.3185185185,8.9997427898,9.2110401271,13.892471599,6.6858609471,0.3746934494,7.4843686433,7.8555446779,-1.144074663,7.9515593312
420000,3,1060,8097,1,0,0,4,7,940,120,1923,0,47.7144,-122.351,1560,7940,1,2015,92,3,0.1309126837,8.9993723966,8.9797944909,12.94800999,4.7957905456,1.0986122887,6.8458798753,6.9660241871,-2.033224715,7.3524411002
487500,5,3530,218472,2,0,0,3,7,2380,1150,1999,0,47.7309,-121.905,2110,211404,3.5,2014,15,1.4285714286,0.016157677,12.294417716,12.261531004,13.097045569,7.0483864087,0.3566749439,7.7748557667,8.1690531499,-4.125359989,7.6544432265
1080000,4,4200,35267,2,0,0,3,11,4200,0,1990,0,47.7108,-122.071,3540,22234,2.5,2014,24,1.6,0.119091502,10.470731316,10.009422903,13.892471599,0,0.4700036292,8.3428398043,8.3428398043,-2.127863157,8.1718820061
466500,3,1430,3840,1,0,0,3,7,950,480,1945,0,47.6847,-122.381,1430,3840,1,2014,69,3,0.3723958333,8.2534880283,8.2534880283,13.053013299,6.1758672701,1.0986122887,6.8564619846,7.2654297233,-0.987797922,7.2654297233
511200,4,1480,7875,1,0,0,3,7,740,740,1927,0,47.643,-122.397,1680,5851,1.75,2014,87,2.2857142857,0.1879365079,8.9715754398,8.6745387621,13.144516182,6.6080006253,0.8266785732,6.6066501862,7.2997973668,-1.671651097,7.4265490724
325000,3,1670,17071,1,0,0,3,7,1100,570,1988,0,47.69,-121.913,1660,15593,2,2014,26,1.5,0.0978267237,9.7451949735,9.6546415039,12.691580461,6.3473892097,0.4054651081,7.0030654588,7.4205789054,-2.324557491,7.4145728814
621500,5,2140,15950,1,0,2,4,8,1370,770,1968,0,47.4797,-122.358,2600,14273,2.5,2015,47,2,0.134169279,9.6772768022,9.5661949795,13.33989119,6.6476883736,0.6931471806,7.2225660188,7.668561108,-2.008653,7.863266724
340000,3,2480,6112,2,0,0,3,7,2480,0,2004,0,47.4387,-122.114,3220,6727,2.5,2014,10,1.2,0.4057591623,8.71817293,8.8140332017,12.736700897,0,0.1823215568,7.8160138392,7.8160138392,-0.901995492,8.0771366385
640000,4,2500,7417,2,0,0,3,9,2500,0,1991,0,47.6251,-122.026,2770,8188,2.5,2014,23,1.6,0.3370635028,8.911664758,9.0105470693,13.369223455,0,0.4700036292,7.8240460109,7.8240460109,-1.087483931,7.9266025992
775000,4,2040,5000,1.5,0,0,5,7,1180,860,1924,0,47.6786,-122.36,1540,5000,2.5,2015,91,1.6,0.408,8.5173931714,8.5173931714,13.560618308,6.7580945044,0.4700036292,7.0732697175,7.6207050868,-0.896488105,7.3395376954
368500,5,2810,9360,1,0,0,4,7,1520,1290,1965,0,47.4361,-122.193,1770,9360,1.75,2014,49,2.8571428571,0.3002136752,9.1443074014,9.1443074014,12.817195991,7.1631723908,1.0498221245,7.3264656138,7.9409397623,-1.203260807,7.4787348256
226000,4,1270,6459,1.5,0,0,3,7,1270,0,1918,0,47.5441,-122.273,1300,4100,1,2014,96,4,0.1966248645,8.7733845968,8.3189861254,12.328290278,0,1.3862943611,7.1467721795,7.1467721795,-1.626457607,7.1701195434
399000,2,940,4800,1,0,0,4,6,940,0,1911,1,47.5756,-122.414,980,5900,1,2014,103,2,0.1958333333,8.4765795085,8.6828771071,12.896716696,0,0.6931471806,6.8458798753,6.8458798753,-1.630491322,6.8875525717
1360000,5,4960,13990,2,0,2,3,11,3760,1200,2001,0,47.5491,-122.137,5200,18116,3.75,2014,13,1.3333333333,0.3545389564,9.5461695447,9.804606003,14.122995258,7.0909098221,0.2876820725,8.2321742364,8.5091610197,-1.036937048,8.5564139046
710000,4,2750,7500,1,0,0,5,8,1630,1120,1966,0,47.7134,-122.361,2440,7500,3,2014,48,1.3333333333,0.3666666667,8.922791624,8.922791624,13.473020249,7.0219764231,0.2876820725,7.3963352938,7.9193561907,-1.003302109,7.7997533183
365000,4,3080,32997,1.5,0,0,4,7,3080,0,1950,1,47.498,-122.321,1980,5711,1.75,2015,65,2.2857142857,0.093341819,10.404202233,8.650324504,12.807652633,0,0.8266785732,8.032684876,8.032684876,-2.371487051,7.5908521237
1750000,4,3460,7749,2,0,1,3,10,3020,440,1950,1,47.6849,-122.273,3030,8680,3.25,2014,64,1.2307692308,0.446509227,8.9554481223,9.0688920084,14.375126346,6.0890448754,0.2076393648,8.0130121104,8.1490238681,-0.806295214,8.0163178985
1320000,3,2230,12968,2,0,0,3,9,2230,0,1990,0,47.6271,-122.197,2260,10160,3,2015,25,1,0.171961752,9.4703171733,9.2263121415,14.093142295,0,0,7.7097568645,7.7097568645,-1.760483199,7.7231200923
278500,3,1390,8980,1,0,0,4,8,1390,0,1985,0,47.2015,-122.005,1770,9085,1.75,2015,30,1.7142857143,0.1547884187,9.1028665137,9.1144900463,12.537173338,0,0.5389965007,7.2370590261,7.2370590261,-1.865696135,7.4787348256
435000,3,1310,8065,1,0,0,4,6,1310,0,1948,0,47.701,-122.368,1420,8100,1.75,2014,66,1.7142857143,0.1624302542,8.9954129754,8.9997427898,12.98310131,0,0.5389965007,7.1777824162,7.1777824162,-1.817506574,7.2584121506
538000,3,1460,7200,1,0,0,3,7,1260,200,1906,0,47.6875,-122.336,1430,4650,1,2014,108,3,0.2027777778,8.8819751842,8.4448375292,13.195613839,5.3033049081,1.0986122887,7.1388669999,7.2861917147,-1.59564459,7.2654297233
275000,1,520,4800,1,0,0,3,5,520,0,1930,0,47.5533,-122.363,800,4960,1,2014,84,1,0.1083333333,8.4765795085,8.5093626123,12.524526377,0,0,6.2538288116,6.2538288116,-2.222542385,6.6846117277
472800,3,1840,8400,1,0,0,3,8,1290,550,1961,0,47.5497,-122.172,2110,8400,2.25,2014,53,1.3333333333,0.219047619,9.0361060254,9.0361060254,13.066427745,6.3117348092,0.2876820725,7.1623974974,7.5175208506,-1.518466134,7.6544432265
326000,3,1720,28000,1,0,0,4,7,1720,0,1958,0,47.4375,-122.176,2000,41817,2.75,2014,56,1.0909090909,0.0614285714,10.239995503,10.641082148,12.69465266,0,0.087011377,7.4500795698,7.4500795698,-2.789880219,7.6009024595
915000,4,3210,8532,2,0,0,3,10,3210,0,1998,0,47.625,-122.144,2950,6753,2.5,2014,16,1.6,0.376230661,9.0516962785,8.8178902009,13.726679344,0,0.4700036292,8.0740262161,8.0740262161,-0.977552863,7.9895604493
417000,4,2300,7700,1,0,0,3,7,1380,920,1959,0,47.7137,-122.322,2010,8820,2.25,2014,55,1.7777777778,0.2987012987,8.9491054695,9.0848905213,12.940841501,6.8254600363,0.5753641449,7.2298387782,7.7406644019,-1.208311206,7.6058900011
590000,4,2400,104108,2,0,0,3,8,2400,0,1988,0,47.4686,-121.989,2270,54450,2.75,2015,27,1.4545454545,0.0230529834,11.553193706,10.905056494,13.287877816,0,0.3746934494,7.7832240163,7.7832240163,-3.769960084,7.7275351105
319990,4,1890,10707,1,0,0,3,7,1890,0,1962,0,47.428,-122.326,1610,8827,1.5,2014,52,2.6666666667,0.1765200336,9.2787464046,9.0856837674,12.676045024,0,0.980829253,7.5443321081,7.5443321081,-1.734320904,7.383989458
455000,3,2180,6850,1,0,0,3,7,1750,0,1973,0,47.7246,-122.217,1740,7016,2.25,2014,41,1.3333333333,0.3182481752,8.832149906,8.8560910553,13.028052698,0,0.2876820725,7.4673710669,7.6870801558,-1.144923775,7.4616403922
355000,3,1850,9600,1,0,0,3,7,1230,620,1981,0,47.7717,-122.25,1970,10000,3,2014,33,1,0.1927083333,9.1696225387,9.210440367,12.779873068,6.4313310819,0,7.1147694484,7.5229409181,-1.646577459,7.5857888217
396000,3,1500,12616,1,0,0,3,7,1500,0,1967,0,47.7415,-122.101,1820,13950,1,2015,48,3,0.1188966392,9.4428003899,9.5433064693,12.88916949,0,1.0986122887,7.3132203871,7.3132203871,-2.129500742,7.5065917801
1000000,4,2990,4200,2,0,4,5,9,2000,990,1925,0,47.593,-122.289,2390,4200,3.5,2014,89,1.1428571429,0.7119047619,8.3430778712,8.3430778712,13.815510558,6.8987145343,0.1335313926,7.6009024595,8.0030286664,-0.339811138,7.7790486449
289950,3,1670,6186,2,0,0,3,7,1670,0,2002,0,47.3668,-122.031,2390,6924,2.5,2014,12,1.2,0.2699644358,8.7302055955,8.8428933311,12.577463773,0,0.1823215568,7.4205789054,7.4205789054,-1.309465048,7.7790486449
595000,4,1920,3225,1.5,0,0,5,7,1300,620,1923,0,47.5848,-122.384,1960,3750,2.25,2014,91,1.7777777778,0.5953488372,8.0789982587,8.2297777501,13.296316685,6.4313310819,0.5753641449,7.1701195434,7.560080465,-0.518607764,7.5806997522
385000,3,1180,10541,1,0,0,4,7,940,240,1981,0,47.6348,-122.032,1230,10879,1.75,2014,33,1.7142857143,0.1119438383,9.2631225574,9.2946815204,12.860998613,5.4847969335,0.5389965007,6.8458798753,7.0732697175,-2.189757977,7.1147694484
566000,3,2090,6294,2,0,0,3,9,2090,0,2004,0,47.686,-122.095,2520,5735,2.5,2015,11,1.2,0.3320622815,8.7475109465,8.6545173823,13.246349357,0,0.1823215568,7.644919345,7.644919345,-1.102432733,7.8320141805
533250,4,1520,15398,1,0,0,4,7,1370,150,1960,0,47.5265,-122.05,1840,12500,1.75,2014,54,2.2857142857,0.0987141187,9.6420578512,9.4335639201,13.186745636,5.0172798368,0.8266785732,7.2225660188,7.3264656138,-2.315527296,7.5175208506
270000,3,1770,8640,1,0,0,3,7,1420,350,1986,0,47.326,-122.273,1894,7974,2.5,2014,28,1.2,0.2048611111,9.0642735958,8.9840669277,12.506177238,5.8607862235,0.1823215568,7.2584121506,7.4787348256,-1.585423036,7.5464462737
300000,3,910,7700,1,0,0,4,7,910,0,1971,0,47.7303,-122.238,1250,7700,1,2014,43,3,0.1181818182,8.9491054695,8.9491054695,12.611537754,0,1.0986122887,6.8134445995,6.8134445995,-2.135531008,7.1308988303
1960000,3,3330,12566,1,1,4,4,8,1940,1390,1960,0,47.5287,-122.22,3730,16560,1.75,2015,55,1.7142857143,0.2650007958,9.4388296096,9.7148058126,14.488455031,7.2377781919,0.5389965007,7.5704432521,8.110727583,-1.32802245,8.2241635126
230000,6,2180,7220,2,0,0,3,7,2180,0,1980,0,47.3046,-122.305,2260,7344,3,2014,34,2,0.3019390582,8.8847487265,8.9017750886,12.345834588,0,0.6931471806,7.6870801558,7.6870801558,-1.197530076,7.7231200923
477000,3,1750,4990,1,0,0,3,7,950,800,1916,0,47.6667,-122.361,1700,5000,2,2014,98,1.5,0.3507014028,8.5153915695,8.5173931714,13.07527177,6.6858609471,0.4054651081,6.8564619846,7.4673710669,-1.047820122,7.43838353
395000,1,730,3000,1,0,0,3,7,730,0,1911,0,47.6741,-122.396,1520,5000,1,2014,103,1,0.2433333333,8.0067008454,8.5173931714,12.886641044,0,0,6.5930445341,6.5930445341,-1.413323034,7.3264656138
338000,4,1530,8152,1,0,0,5,6,910,620,1948,0,47.7557,-122.328,1310,8152,1.75,2014,66,2.2857142857,0.1876840039,9.0061412367,9.0061412367,12.730801174,6.4313310819,0.8266785732,6.8134445995,7.3330230144,-1.672995561,7.1777824162
453500,4,2000,6032,1,0,2,3,7,1300,700,1959,0,47.5132,-122.389,1930,6032,1.75,2014,55,2.2857142857,0.3315649867,8.7049996784,8.7049996784,13.024750549,6.552507887,0.8266785732,7.1701195434,7.6009024595,-1.10393145,7.5652752819
495000,4,2140,7245,2,0,0,3,7,2140,0,2003,0,47.729,-122.35,2080,7875,2.5,2014,11,1.6,0.2953761215,8.8882048715,8.9715754398,13.112313042,0,0.4700036292,7.668561108,7.668561108,-1.219505747,7.6401231727
389000,2,850,3276,1,0,0,3,6,850,0,1910,0,47.6742,-122.35,1460,4100,1,2014,104,2,0.2594627595,8.0946836487,8.3189861254,12.871334623,0,0.6931471806,6.7452363495,6.7452363495,-1.349142095,7.2861917147
751305,4,2660,8469,2,0,0,3,10,2660,0,1994,0,47.5529,-122.12,2920,10697,2.5,2014,20,1.6,0.314086669,9.0442857876,9.2778120871,13.529566973,0,0.4700036292,7.8860814018,7.8860814018,-1.158086315,7.9793388953
1740000,3,4310,32093,1.5,0,4,5,10,2510,1800,1982,0,47.7624,-122.38,3810,26400,2.5,2014,32,1.2,0.1342971988,10.376424376,10.181157167,14.369395671,7.4960973452,0.1823215568,7.8280380321,8.3686931831,-2.007700034,8.2453844681
905000,4,3440,7661,2,0,0,3,11,3440,0,2006,0,47.5429,-121.995,3580,6478,3.25,2014,8,1.2307692308,0.4490275421,8.9440283253,8.7763214564,13.715690223,0,0.2076393648,8.1432267504,8.1432267504,-0.800671052,8.1831180794
890000,3,4030,12765,2,0,0,4,9,2800,1230,1975,0,47.6331,-122.166,2670,13447,3.25,2014,39,0.9230769231,0.3157070114,9.4545406658,9.5065856751,13.698976742,7.1155821262,-0.080042708,7.9373746962,8.3015216549,-1.152940675,7.8898337514
290000,3,1010,10800,1,0,0,4,7,1010,0,1972,0,47.4483,-121.773,1370,9500,1,2014,42,3,0.0935185185,9.2873940014,9.1591523352,12.577636202,0,1.0986122887,6.9177056098,6.9177056098,-2.369595803,7.2225660188
281000,2,930,2600,1,0,0,3,7,930,0,1981,0,47.7242,-122.161,1370,3488,1,2015,34,2,0.3576923077,7.8636512654,8.1573704412,12.546109948,0,0.6931471806,6.8351845861,6.8351845861,-1.028082138,7.2225660188
350000,3,2130,7500,1,0,0,4,7,1090,1040,1956,0,47.4593,-122.343,1590,7500,1.75,2014,58,1.7142857143,0.284,8.922791624,8.922791624,12.765688433,6.9479370686,0.5389965007,6.9939329752,7.6638772587,-1.258781041,7.3714892952
550285,2,1680,4500,1,0,0,3,8,1680,0,2004,0,47.7132,-122.032,1670,4500,1.75,2015,11,1.1428571429,0.3733333333,8.4120548733,8.4120548733,13.218191605,0,0.1335313926,7.4265490724,7.4265490724,-0.985283603,7.4205789054
399950,4,3110,5868,2,0,0,3,8,3110,0,2001,0,47.3781,-122.126,2950,5924,2.5,2015,14,1.6,0.5299931834,8.6774395406,8.686935966,12.899094818,0,0.4700036292,8.0423780052,8.0423780052,-0.634891134,7.9895604493
399950,3,1470,7930,1,0,0,3,7,1070,400,1950,0,47.7013,-122.368,1440,8100,1,2014,64,3,0.185372005,8.9785344101,8.9997427898,12.899094818,5.9939614273,1.0986122887,6.9754139275,7.2930176798,-1.685390635,7.2723983926
447000,3,1800,3074,2,0,0,3,7,1800,0,2003,0,47.7631,-122.149,1610,2929,2.5,2015,12,1.2,0.5855562785,8.0310601802,7.982757702,13.010313874,0,0.1823215568,7.4955419439,7.4955419439,-0.53519298,7.383989458
250000,3,920,4429,1,0,0,3,7,920,0,1952,0,47.5369,-122.291,1320,7860,1,2014,62,3,0.2077218334,8.396154863,8.9696691038,12.429216197,0,1.0986122887,6.82437367,6.82437367,-1.571555434,7.1853870156
430000,3,1730,9000,1,0,0,3,8,1370,360,1978,0,47.5202,-122.047,2390,10000,2,2014,36,1.5,0.1922222222,9.1050909613,9.210440367,12.971540488,5.8888779583,0.4054651081,7.2225660188,7.4558766875,-1.649103169,7.7790486449
738000,4,2830,5010,2,0,0,3,9,2170,660,2000,0,47.6952,-122.327,1880,5739,2.5,2014,14,1.6,0.5648702595,8.519390775,8.6552144893,13.511699104,6.4937538399,0.4700036292,7.6824824465,7.9480319906,-0.571159203,7.5390270558
620000,4,1890,4300,1.5,0,0,3,7,1350,540,1918,0,47.6649,-122.337,1830,3800,2.25,2015,97,1.7777777778,0.4395348837,8.3666028328,8.243019469,13.337474757,6.2934192788,0.5753641449,7.2078598714,7.5443321081,-0.822038194,7.5120712458
519000,5,2620,8861,1,0,0,5,8,1350,1270,1979,0,47.5226,-122.183,1940,10800,2.75,2014,35,1.8181818182,0.2956776887,9.0895277518,9.2873940014,13.159659162,7.1475592712,0.5978370008,7.2078598714,7.8709295968,-1.218485307,7.5704432521
320000,3,2300,12000,1,0,0,3,8,1770,530,1942,0,47.7599,-122.343,2030,6000,1.75,2014,72,1.7142857143,0.1916666667,9.3927452586,8.699681401,12.676076275,6.2747620212,0.5389965007,7.4787348256,7.7406644019,-1.651997527,7.615791072
286700,3,1220,6600,1,0,0,3,6,1220,0,1958,0,47.5297,-121.827,1100,6600,1,2014,56,3,0.1848484848,8.7949764317,8.7949764317,12.566191652,0,1.0986122887,7.1066061377,7.1066061377,-1.68821879,7.0030654588
303000,3,1850,4957,2,0,0,3,8,1850,0,1999,0,47.3311,-122.17,2400,6367,2.5,2015,16,1.2,0.3732096026,8.5087577126,8.7590407275,12.621488084,0,0.1823215568,7.5229409181,7.5229409181,-0.98561508,7.7832240163
450500,3,1410,9384,1,0,0,3,7,1410,0,1948,0,47.7161,-122.33,1990,9384,1,2015,67,3,0.1502557545,9.146867949,9.146867949,13.018113356,0,1.0986122887,7.2513449834,7.2513449834,-1.895416407,7.5958899177
469000,5,2240,7543,1,0,0,3,7,1140,1100,1966,0,47.7756,-122.372,2110,7408,2.5,2014,48,2,0.2969640727,8.9285078243,8.9104507564,13.058358047,7.0039741367,0.6931471806,7.0387835414,7.7142311448,-1.214144115,7.6544432265
205000,3,960,7314,1,0,0,5,6,960,0,1960,0,47.2891,-122.221,990,7314,1,2014,54,3,0.1312551272,8.8976823135,8.8976823135,12.230765258,0,1.0986122887,6.8669332845,6.8669332845,-2.030612314,6.8977049431
340000,2,1090,6771,1,0,0,3,6,1090,0,1954,0,47.5185,-122.352,1200,4992,1,2014,60,2,0.1609806528,8.8205517433,8.5157922105,12.736700897,0,0.6931471806,6.9939329752,6.9939329752,-1.82647109,7.0900768358
472000,3,1860,415126,2,0,0,3,7,1860,0,2006,0,47.3974,-122.005,2070,54014,2.5,2015,9,1.2,0.0044805673,12.936339776,10.897017065,13.064734265,0,0.1823215568,7.5283317667,7.5283317667,-5.408005601,7.6353038863
337000,3,1440,11364,1,0,0,3,7,1440,0,1985,0,47.743,-122.328,1950,9390,1.75,2015,30,1.7142857143,0.1267159451,9.3382937363,9.1475070628,12.727838209,0,0.5389965007,7.2723983926,7.2723983926,-2.06580735,7.5755846516
263500,3,1610,14000,1,0,0,4,7,1050,560,1977,0,47.3429,-122.036,1550,10080,1.75,2015,38,1.7142857143,0.115,9.5468840346,9.2184077431,12.481808647,6.3297209055,0.5389965007,6.9565454432,7.383989458,-2.162823151,7.3460102099
230000,3,950,6000,1,0,0,3,6,790,160,1939,0,47.5271,-122.316,1360,6000,1.75,2014,75,1.7142857143,0.1583333333,8.699681401,8.699681401,12.345834588,5.081404365,0.5389965007,6.6720329455,6.8564619846,-1.843052764,7.2152399787
884744,4,4210,9414,2,0,0,3,9,4210,0,2001,0,47.6067,-122.022,3950,8880,3.5,2014,13,1.1428571429,0.4472062885,9.1500594411,9.0916694423,13.693053617,0,0.1335313926,8.3452179267,8.3452179267,-0.804735295,8.2814708579
837700,5,3010,12611,2,0,0,3,10,3010,0,1994,0,47.696,-122.102,2890,9456,2.75,2014,20,1.8181818182,0.238680517,9.4424040207,9.154510487,13.63841532,0,0.5978370008,8.0096953577,8.0096953577,-1.43262937,7.9690117811
242000,3,1690,7292,1,0,0,3,7,1250,440,1985,0,47.2639,-122.303,1670,7747,2.25,2015,30,1.3333333333,0.2317608338,8.894670263,8.9551900245,12.396693005,6.0890448754,0.2876820725,7.1308988303,7.4324838079,-1.462049328,7.4205789054
119900,2,700,3180,1,0,0,3,6,480,220,1951,0,47.4976,-122.262,1760,6360,1,2014,63,2,0.2201257862,8.0649508917,8.7579408767,11.694413341,5.3981627015,0.6931471806,6.1737861039,6.551080335,-1.513556141,7.473069088
317000,3,1160,8813,1,0,0,3,7,1160,0,1952,0,47.7257,-122.329,1200,7615,1,2014,62,3,0.1316237377,9.0840966454,8.9380065765,12.666657053,0,1.0986122887,7.0561752841,7.0561752841,-2.027807899,7.0900768358
465000,3,910,4500,1,0,0,3,7,910,0,1948,0,47.6828,-122.395,1370,5000,1,2014,66,3,0.2022222222,8.4120548733,8.5173931714,13.049792685,0,1.0986122887,6.8134445995,6.8134445995,-1.598388076,7.2225660188
750000,3,2790,21043,2,0,0,3,9,2790,0,1993,0,47.673,-122.03,2900,34589,2.5,2015,22,1.2,0.1325856579,9.9543707629,10.451319902,13.527828486,0,0.1823215568,7.9337968748,7.9337968748,-2.020526367,7.972466016
600000,6,2600,9350,1,0,0,4,8,1340,1260,1963,0,47.6198,-122.105,2090,9102,3,2014,51,2,0.2780748663,9.1432385684,9.1163593085,13.304684934,7.139660336,0.6931471806,7.2004248929,7.863266724,-1.279864898,7.644919345
336000,3,1240,5000,1,0,2,3,7,1240,0,1964,0,47.5659,-122.36,1050,5000,1.5,2015,51,2,0.248,8.5173931714,8.5173931714,12.724866439,0,0.6931471806,7.1228666586,7.1228666586,-1.394326533,6.9565454432
661500,5,2500,7200,1,0,0,4,7,1490,1010,1977,0,47.6964,-122.12,1960,8325,2.5,2014,37,2,0.3472222222,8.8819751842,9.0271384278,13.402265263,6.918695219,0.6931471806,7.3065313989,7.8240460109,-1.057790294,7.5806997522
227000,1,1150,9812,1,0,0,4,7,1150,0,1962,0,47.2951,-122.284,1200,9812,2,2014,52,0.5,0.1172034244,9.1914633162,9.1914633162,12.332705296,0,-0.693147181,7.0475172214,7.0475172214,-2.143844184,7.0900768358
1820000,4,4510,12873,2,0,2,3,12,4510,0,1998,0,47.6491,-122.201,2200,8528,4.5,2014,16,0.8888888889,0.3503456848,9.4629650526,9.0512274003,14.414347059,0,-0.117783036,8.4140524325,8.4140524325,-1.048834941,7.6962126393
